business_id,name,address,city,stars,review_count,category_type
xwEYTGJ_82ScbpXcheqqQw,"""Subway""","""2020 Ardmore Blvd, Ste 170""",Pittsburgh,3.5,4,Restaurants
PXJkqZGaC5qxhJTVQodN_w,"""Harry's Steakhouse & Banquet Center""","""5664 Brecksville Rd""",Independence,3.5,72,Restaurants
ikglIr6lytozzOh9KFqurQ,"""Restaurant Thailande""","""88 Rue  Bernard Ouest""",Montréal,4.0,32,Restaurants
8nP8ghEpT6WFcM6tfqAaGA,"""Sugar Bowl""","""4005 N Scottsdale Rd""",Scottsdale,3.5,513,Restaurants
1n8bvxpBoUOAJsC5csuV3Q,"""DiCarlo's Original Pizza""","""2080 Saw Mill Run Blvd""",Pittsburgh,4.5,12,Restaurants
u1_a84WeHWa1YlreV6RZtg,"""Five Guys""","""1029 Freeport Rd""",Pittsburgh,3.5,15,Restaurants
1txtqyUnI-E6z9-VbjZzyw,"""Bravo! Wings & Burgers""","""135 York Boulevard, Unit D2""",Richmond Hill,3.5,7,Restaurants
ZhLSAiRj9kANxf8m2SBfRA,"""Lucki Thai""","""467 E Silverado Ranch Blvd""",Las Vegas,4.5,560,Restaurants
ydEIBKAibgIvvv4bwBSavg,"""Suko Thai""","""3115 Winston Churchill Boulevard""",Mississauga,3.0,9,Restaurants
W_nU2qtu1AEDDCgkCo0gJg,"""Phoenix Restaurant""","""1 Raymerville Dr""",Markham,3.5,118,Restaurants
DOr4OZIpgrk8VKFxeVaWdA,"""Alexandria""","""421 College Street""",Toronto,3.0,6,Restaurants
RslaL6v-H9e3o2R-WrJKpA,"""Nour Deli And Bakery""","""8876 S Eastern Ave""",Las Vegas,4.0,5,Restaurants
YibFraUOKh4gnepR5YMmww,"""Auld Jocks Pie Shoppe""","""24 George IV Bridge""",Edinburgh,3.5,6,Restaurants
9Xm2GfG8Rnbb1_CmXyrm3g,"""Coaltrane's Char Grill""","""1518 Central Ave""",Charlotte,3.5,19,Restaurants
HV2vPReKp0n0E6zgjsu4Mg,"""Garnachas Mexican Street Food""","""3111 S Valley View Blvd, Ste K107""",Las Vegas,4.5,51,Restaurants
_-u3js_j6WHkRZ416gBeog,"""Bistro Entre Ciel et Terre""","""750 Rue de l'Eglise""",Verdun,4.0,20,Restaurants
P3ufH0wm0jvulnrinDpaAA,"""Buffalo Wild Wings""","""9404 W. Westgate Blvd, Suite C107""",Glendale,2.5,218,Restaurants
8-IjG26VnlXLg1N-0AvHrw,"""I Feel Like Crepe""","""605 College Street""",Toronto,3.0,22,Restaurants
xVlj8zOeyGMXpZpdbJj7Rw,"""Korean Delicious Restaurant""","""5030 Spring Mountain Rd""",Las Vegas,3.0,13,Restaurants
HvsTnw0GhhQaBuB45FJJag,"""Subway""","""2700 W Baseline Rd""",Tempe,3.5,14,Restaurants
cX7Wgc0RKDkGTOwVGjHx0w,"""Restaurant d'Alma""","""2128 rue Jean-Talon Est""",Montréal,3.0,5,Restaurants
f0-KEhvOZeRx-Zfo6GoA_A,"""Sofra Istanbul""","""3330 Steeles Avenue W""",Vaughan,4.0,70,Restaurants
BVTUd8N1xM4y3GcOygfMOA,"""Restaurant Amir""","""3634 Saint-Denis Rue""",Montréal,1.5,3,Restaurants
GwAHQJP5bqBxPVPCS211KA,"""Akropolis Cafe""","""8500 University City Blvd""",Charlotte,3.0,11,Restaurants
pnwNhO2DuFzRPVzWzQSbCQ,"""Boston Pizza""","""8 First Commerce Drive""",Aurora,3.0,10,Restaurants
dtQ_nIADFp7AP91H0ttAKA,"""In-N-Out Burger""","""2790 W Chandler Blvd""",Chandler,4.5,124,Restaurants
IRIlwpomRvnXvpkeaGaM2A,"""Saint Sushi Bar""","""424 Avenue Duluth E""",Montréal,4.5,279,Restaurants
zEd3Ex_k3vHiBbBPWRrO7Q,"""Panda Express""","""7560 W Lake Mead Blvd""",Las Vegas,2.5,34,Restaurants
DbvgZm5ZKNqqTFsjCEPHmg,"""Royal Cafe""","""10793 Grand Ave""",Sun City,3.0,53,Restaurants
bNdLi3Vs1HNn04CaO8qBgw,"""Monk's Bar & Grill - Sun Prairie""","""2832 Prairie Lakes Dr""",Sun Prairie,3.0,66,Restaurants
A4uc3-zbHowQeR_u-7VNOw,"""Fiesta Cancun""","""7854 Mineral Point Rd""",Madison,3.5,6,Restaurants
_YoPC6DmYegxbPiKIoAKoA,"""Hunan Restaurant and Bar""","""300 John Street""",Markham,3.0,9,Restaurants
8kLF0uiDIwVZMOj2JmoA8A,"""La Rusticana""","""90 Hanover Street""",Edinburgh,4.0,9,Restaurants
9Z2k1hsQgM7bjWtJgD1lbA,"""Dangerous Dan's Diner""","""714 Queen Street E""",Toronto,3.0,134,Restaurants
0kzPQQL8wVcHlBQzMdRdWQ,"""The Thirsty Goat""","""3040 Cahill Main""",Fitchburg,3.0,97,Restaurants
rp1TgQObnIIRZw3fHWSwJA,"""Luchita's Mexican Restaurant""","""36 Park Ln""",Hudson,3.0,84,Restaurants
vxuyl9IVum8zngXgvbT4Jg,"""Freddy's Frozen Custard & Steakburgers""","""129 E Williams Field Rd""",Gilbert,4.0,83,Restaurants
-IsUvuuWTPSNRTTdsVg3dA,"""Yuan Yuan Chinese Restaurant""","""9425 Leslie Street""",Richmond Hill,2.5,3,Restaurants
F2HKV9oJhnIKQ-M4Gt4Ftg,"""Voodoo Wing Company""","""6728 W Cheyenne Ave""",Las Vegas,4.0,227,Restaurants
CwGRFM0Y9ca8MBxg2lVqbQ,"""Andora""","""1616 Mount Nebo Rd""",Sewickley,3.5,77,Restaurants
IamoMhG184_RXvhSDckFwg,"""Hamish Kitchen Restaurant""","""95 Lebovic Avenue""",Toronto,4.0,6,Restaurants
4gwh0q7JsdzHIm_pdYUlZg,"""ShinBay""","""7001 N Scottsdale Rd""",Scottsdale,4.5,158,Restaurants
daLUceDcNHEIxLHObOH18g,"""Red Robin Gourmet Burgers""","""6750 Rockside Road""",Independence,2.5,64,Restaurants
5JjGTaZkHbbjBrzBODcsAQ,"""Daisho Sushi""","""7435 S Eastern Ave""",Las Vegas,4.0,268,Restaurants
S4qUsi44l5D9BbUCkhwQEA,"""New India Gate""","""4939 W Ray Rd, Ste 1""",Chandler,4.5,354,Restaurants
w-Q_ZVaRk3_6SGI2_zIR3g,"""Plaza Latina""","""9 Milvan Drive""",Toronto,4.0,28,Restaurants
jHMQDeI-DwVl3Rth9ycxdw,"""Richard Chen""","""5996 Penn Circle South, Suite D-101""",Pittsburgh,4.0,14,Restaurants
hh-N1r9O1JpvzGw1mp0bKw,"""Rock'N'oodles""","""1108 S 3rd St""",Las Vegas,4.5,310,Restaurants
DLwpjhatiSRN7QqZQwokSw,"""La Tortilleria""","""198 Augusta Ave""",Toronto,2.5,42,Restaurants
2LZGeJy8qByYKB71ML-jcw,"""Rock & Rita's""","""Circus Circus Hotel and Casino, 2800 Las Vegas Blvd S""",Las Vegas,2.5,94,Restaurants
hsbtcqamJjmL6ASCAWnQVw,"""Carmellas Pizza Grill""","""1513 Montford Dr""",Charlotte,3.5,17,Restaurants
opKWjqkJH2_cq_9t3r1RSw,"""Quiznos""","""21043 N Cave Creek Rd, Ste A2""",Phoenix,3.0,18,Restaurants
9NMKFyr3Cw5wt_mlqv3U1g,"""JINYA Ramen Bar""","""399 Church Street, Suite 100""",Toronto,3.5,146,Restaurants
ZtJ6sTq7-5rL9ORUtQJHAQ,"""Gaetano's Ristorante""","""10271 S Eastern Ave, Ste 111""",Henderson,4.0,358,Restaurants
UVKi839mvCc9BrCmeJbitA,"""Shinobu Sushi""","""3403 Yonge Street""",Toronto,4.0,90,Restaurants
zZoWJPYXK4AwBh0tn5pmsw,"""Magic Oven""","""6 Wellesley Street W""",Toronto,3.5,48,Restaurants
Xgp67egWT56FmGrULkKOJg,"""Subway""","""6475 N Decatur Blvd, Ste 110""",Las Vegas,2.5,12,Restaurants
eW7xkOifZuykL2C1hktkCg,"""Noodles & Company""","""1899 Brock Road""",Pickering,4.0,15,Restaurants
QQZsiFm7Xf8yStnVdYmHxA,"""Port Soiree""","""174 Main Street""",Schomberg,4.5,4,Restaurants
10GxV6JOKPoR1w5KC2iZjA,"""Soda Bun Thai Food""","""2740 S Alma School Rd, Ste 5""",Mesa,4.5,148,Restaurants
6fd9EIo9TAFvJLkfC7_qYA,"""L'Avenue""","""3612 Rue Notre-Dame O""",Montreal,4.5,47,Restaurants
ChDwauPdg7djhT0F_D6ZFg,"""L'in-Time""","""4619 Rue Wellington""",Verdun,4.0,8,Restaurants
WHHmwtzZoQbm2v9DbMlgFA,"""The Homeway""","""955 Mount Pleasant Rd""",Toronto,3.0,53,Restaurants
axnI-1l2a_kydvL12-toIQ,"""King's Fish House- Henderson""","""2255 Village Walk Dr, Ste 139, The District at Green Valley Ranch""",Henderson,4.0,241,Restaurants
E7s0QreUJ2H9r0Ls1yDeiQ,"""David Bann""","""56-58 St Marys Street, Old Town""",Edinburgh,4.0,117,Restaurants
hWpHSSGx4oxxtiJuDEioFw,"""Pomegranate Restaurant""","""1 Antigua Street, Leith Walk""",Edinburgh,4.0,24,Restaurants
jx4VrFSwbBEUWMpvV4BS7A,"""Satisfied Frog""","""6245 E Cave Creek Rd""",Cave Creek,3.0,9,Restaurants
XIX4xuzrt3IzvjX9MtHr9g,"""Mayflower Chinese Food""","""1500 Royal York Road""",Etobicoke,3.5,30,Restaurants
MOsFhDVav42shCq9-rgejw,"""Potbelly Sandwich Shop""","""2245 Zeier Rd""",Madison,5.0,6,Restaurants
8oSlQByXcv-QXcBPD8UfNw,"""McDonald's""","""825 W Warner Rd""",Gilbert,2.0,25,Restaurants
HqzT2TsomtpB_5BDjNtaBA,"""Wendy's""","""6899 Rockside Rd""",Independence,3.5,6,Restaurants
khKqt6UbQqLD-5vcRGuBOA,"""Wow Wings & More""","""601 Dundas Street W""",Whitby,4.0,10,Restaurants
996axDvF9P8zxB9MJA52Xg,"""Yuzu Izakaya""","""5582 Yonge Street""",Toronto,4.0,26,Restaurants
qf-5sgc0x0IC_bIdJZL0yQ,"""Prince Japanese Steak House""","""5555 Eglinton Ave W""",Etobicoke,3.5,45,Restaurants
qu840hf1-I08p3Lcvdycyw,"""Subway""","""11 Forrest Road""",Edinburgh,3.5,4,Restaurants
jCpB1D_Hsc_dlF0ErNO-7w,"""Kintori Yakitori""","""668 Bloor Street W, 2nd Floor""",Toronto,3.5,44,Restaurants
Ml1--CHpJklyjMltwF_0yA,"""Wild Wing""","""5946 Main Street""",Whitchurch-Stouffville,3.5,3,Restaurants
7QLmZwpS8UVX4Ywhn7fpAA,"""Milos Greek Restaurant""","""1-1450 Kingston Road""",Pickering,2.5,22,Restaurants
FV5Rb3zfPjl8na4jD3uHNw,"""McDonald's""","""3600 Boulevard Saint-Jean""",Dollard-Des-Ormeaux,3.0,6,Restaurants
i9B6_kxVwunw23TCI_BEtw,"""Grass Mountain Villa""","""3555 Don Mills Road""",North York,3.0,16,Restaurants
XmLh2lAVaX1XseJ09TNpOQ,"""Wendy's""","""5250 Dundas Street W""",Etobicoke,2.5,7,Restaurants
ZLuWpmvO41w2bSwufgfUlQ,"""Cielo Restaurant""","""7353 E Indian School Rd""",Scottsdale,3.5,18,Restaurants
E35tgfjzj5P5PV_w7Kgu8w,"""Wildburger""","""2800 S Rancho Dr""",Las Vegas,4.0,16,Restaurants
Gck19imUtC4SF8Ff9w_HGg,"""Burger King""","""8903 S Tryon St""",Charlotte,2.0,11,Restaurants
57A0dLJ8dvnFUgUTu0vBnw,"""Beaver Tails""","""210 Princes' Boulevard""",Toronto,4.0,17,Restaurants
GSzgEBYd1hYebz1xi5jrmw,"""Domino's Pizza""","""7591 N Cimarron Rd, Ste 110""",Las Vegas,4.0,18,Restaurants
JIfSollg32ifUzTw2K4PDQ,"""Taqueria El Buen Pastor""","""530 N Las Vegas Blvd""",Las Vegas,4.5,127,Restaurants
8Lm8Jiq8-7zLfncLUBpBow,"""Le Passé Composé""","""950 Rue Roy E""",Montréal,4.0,49,Restaurants
aqwn3jdQLCWnb59gHK4nAw,"""The Chicken Shack""","""4606 E. Sunset Rd""",Henderson,4.0,403,Restaurants
IsIKU8ndr3aU5sFTb4LuPA,"""Drip Coffee Lounge""","""2325 N 7th St""",Phoenix,3.5,33,Restaurants
SkjO4uWLRg4NF198ybX4DQ,"""Pizzaiolo""","""110 Danforth Avenue""",Toronto,1.0,3,Restaurants
E_eZJP4DEj2euBT0VuO2tQ,"""McDonald's""","""3021 S Val Vista Dr""",Gilbert,2.0,39,Restaurants
slguVsd_fIXyTkYQXNmANw,"""Alimento""","""522 King Street W""",Toronto,4.0,22,Restaurants
Grr2wJ3nYD_7qUyespDglA,"""Corrado's""","""118 John Street""",Toronto,4.5,168,Restaurants
AM0J_Zqno6HS_w2WMEsxNA,"""La Piazzetta""","""4097 Rue Saint-Denis""",Montréal,3.5,13,Restaurants
A7waf6G3cvnLfAqKeLL8DA,"""Buca""","""604 King Street W""",Toronto,4.0,356,Restaurants
j33FFt-XONn__Z4pghA7yA,"""The Coffee House & Sweet Buttercupcakes""","""117 S Water St""",Henderson,4.5,25,Restaurants
P7Dqa0IbcFgRZ1aK7CPAOw,"""McDonald's""","""3815 S Maryland Pkwy""",Las Vegas,2.0,41,Restaurants
LCf4MZQcwgtniQUJ-MQBZA,"""Blue Ox East Restaurant & Lounge""","""4130 S Sandhill Rd""",Las Vegas,4.0,44,Restaurants
qELIf4gzE_vlteu7pO7TZg,"""Atria's Restaurant""","""103 Federal St""",Pittsburgh,3.0,94,Restaurants
5NOr85QxrXyiDmck_tjPCw,"""El Sombrero""","""4870 Tomken Road""",Mississauga,3.0,9,Restaurants
alFchsneD8P49cy7aL_TMA,"""Won Mi""","""5300 Spring Mountain Rd""",Las Vegas,4.0,4,Restaurants
0IbboCQAEQlROAv5PKKO_Q,"""Aloha Island Grill""","""2267 N Rampart Blvd""",Las Vegas,4.5,17,Restaurants
Tr4FzADbgRsFj0LjyAM0Tg,"""Restaurant Mistinguette""","""1558 Rue Fleury E""",Montréal,3.5,5,Restaurants
dxD8j20MkodieZLc7fZRsA,"""Circle K""","""18950 Brook Park Rd""",Cleveland,4.0,5,Restaurants
kWNdx7NBa5Kx2NDKWYzUWA,"""South Philly Steak & Fries""","""5000 S Arizona Mills Cir""",Tempe,1.5,32,Restaurants
G-5kEa6E6PD5fkBRuA7k9Q,"""Giada""","""The Cromwell Las Vegas Resort & Casino, 3595 Las Vegas Blvd South""",Las Vegas,3.5,2349,Restaurants
lH-S8MHH-BS7UzaOGj7BdQ,"""Frankie & Benny's""","""Unit 7A, 98 Ocean Drive""",Edinburgh,2.0,5,Restaurants
ddlnpDxGDDxGGoG_dVXwiw,"""Felice""","""12502 Larchmere Blvd""",Cleveland,4.0,141,Restaurants
Wj_48yqBXHLgkmMh8QYhaA,"""Jaspers Peak Bistro Bar & Grille""","""20511 N Hayden Rd""",Scottsdale,3.5,52,Restaurants
MNsCb6oI_W4F6OCZ90Qbzw,"""McAdam Place""","""5659 McAdam Rd""",Mississauga,3.5,8,Restaurants
N6TlJ00AYkwb5P4sOiR3Xw,"""Pete's Fish & Chips""","""2628 W Van Buren St""",Phoenix,3.0,41,Restaurants
Gf-LNRph_6DML9SB7nkjtw,"""Off Da Hook Soul Food""","""1804 W Glendale Ave""",Phoenix,3.5,96,Restaurants
-uRKqmzVCRxsuuH0nXq6Bw,"""La Matraca""","""4607, rue Saint-Denis""",Montréal,4.0,51,Restaurants
NkuLKJJE_KxcxKs8Kj8thQ,"""Sushi Yamaguchi""","""5900 W Charleston Blvd""",Las Vegas,4.0,36,Restaurants
RwRNR4z3kY-4OsFqigY5sw,"""Uncle Tetsu's Japanese Cheesecake""","""598 Bay Street""",Toronto,3.5,848,Restaurants
6BWIG_RIqNOJHkrXHx_cCg,"""Lyndhurst Diner""","""5416 Mayfield Rd""",Lyndhurst,4.0,39,Restaurants
_Hs8WZ6OgeRabJntqR5vUA,"""El Tri Mexican Food""","""8987 W Olive Ave""",Peoria,2.0,17,Restaurants
mJHoOJH10A-cjtRdQCV6ow,"""Sacred Hogan Navajo Frybread""","""842 E Indian School Rd""",Phoenix,3.5,64,Restaurants
yqEKA6wOQUfn66BeftXmXw,"""Al Dente Restaurant & Banquet Hall""","""1305 Pickering Parkway""",Pickering,4.0,7,Restaurants
kpuMEGNsjD4R5VnJa8IWTw,"""Dunn's Famous""","""1249 Rue Metcalfe""",Montréal,4.0,141,Restaurants
S9Ww82qYxi8agdSAVWF8YA,"""Positano""","""85- 87 Newington Road""",Edinburgh,4.5,10,Restaurants
NgioF61Bs9YNLBg0o9I-Uw,"""BD's Mongolian Grill""","""1854 Coventry Rd""",Cleveland Heights,3.5,132,Restaurants
l9RbdvFj3d5SPtyKfobyVA,"""Colonel Mustard's""","""6545 Highway 7""",Markham,2.0,12,Restaurants
bnUH_Ejo7O49jsn3_x0A2g,"""Olive & Citron""","""5508 Avenue Monkland""",Montréal,4.0,9,Restaurants
muefnimyq_3KIdEouJFvrA,"""Sir Veza's Taco Garage""","""3111 W Chandler Blvd""",Chandler,3.5,210,Restaurants
lCbvbCkJOn2ABdHrcFqNzQ,"""Chez José""","""173 Avenue Duluth E""",Montréal,4.0,102,Restaurants
uYl_QBtb7bXhu9sgb4kCrg,"""ABC the Tavern""","""11434 Uptown Ave""",Cleveland,3.5,61,Restaurants
vLOvmZzpcQv4e3wruKtl7g,"""Ted's Collision""","""573 College Street""",Toronto,3.5,22,Restaurants
aL6HK8EBNMPUWm3zi8xtew,"""Jack in the Box""","""8951 N 19th Ave""",Phoenix,2.0,9,Restaurants
dBX0TUPNZ1WtVzv5jfYE2w,"""Ti Amo Gelato & Cafe""","""10255 Yonge Street, Unit 2""",Richmond Hill,4.0,37,Restaurants
ZmLYXTXXrrIA9qMx8rVsTA,"""Yogis Grill Teriyaki & Roll""","""10629 N Scottsdale Rd, Ste 105""",Scottsdale,3.5,55,Restaurants
IZI9BdElfGB-WcHpd7Wg7Q,"""Pho Dai Nam""","""462 Birchmount Rd""",Toronto,4.0,17,Restaurants
91H2OMyaoyTLuQjVDmJsag,"""Texas Roadhouse""","""14175 W Grand Ave""",Surprise,3.0,96,Restaurants
NIepcNSKopCiennUfPDkNQ,"""Liberty Shawarma""","""4 Spadina Avenue""",Toronto,2.5,52,Restaurants
uC3qwaxsOkdJzpOc0v1Mog,"""Cafe Hollander""","""726 N Midvale Blvd""",Madison,3.5,351,Restaurants
eqg6UyuVLwzAplUvN9UkSw,"""Lisa Marie""","""638 Queen Street W""",Toronto,3.5,168,Restaurants
N4y5wl9kukE0Q87rDXy4eg,"""Asti""","""73 Broughton Street""",Edinburgh,4.5,12,Restaurants
-cFce5TloT-REJDHDgKDbA,"""Sweet Lee's""","""4150 Rue Wellington""",Verdun,4.5,35,Restaurants
kaFItSnFuTSpmohv2jDbrQ,"""McDonald's""","""7851 W Charleston Blvd""",Las Vegas,2.0,28,Restaurants
JqCtd30ECmvRKyLbpjeY-A,"""Sumo Japanese Cuisine""","""115 Times Avenue, Unit 2,3""",Thornhill,3.0,36,Restaurants
Si_gSXVFFD8MxjtQhlIGdA,"""Ace Canton Kitchen""","""8368 Woodbine Ave""",Markham,3.0,6,Restaurants
_PhRcKcXTeHAGjhDlXg7uw,"""Uncle T's""","""8 Forrest Road""",Edinburgh,5.0,4,Restaurants
PQ6pDjHP0P28D3CY5UNxDA,"""Forget Me Not Cafe""","""883 Wilson Avenue""",Toronto,4.0,76,Restaurants
8bZ49zy4KlFVu5teFETYhQ,"""Go Wild Sushi & Grill""","""7293 W Sahara, Ste 4""",Las Vegas,3.5,51,Restaurants
Pwh0CgmRU-VAV9O4OtNJRw,"""Sal's Roadside Eatery""","""""",Fort Mill,3.0,7,Restaurants
gpjvSxIQZsgaEqmQ8RUqvw,"""Steamers Genuine Seafood""","""2576 E Camelback Rd""",Phoenix,3.0,20,Restaurants
E1qCzAOYLTnbT9c6TA-YjA,"""Royal Paan Rexdale""","""2654 Islington Ave""",Toronto,2.5,3,Restaurants
laERkVWfXVeQcjMSNe65SA,"""The Double U""","""620 University Ave""",Madison,3.0,12,Restaurants
rBnpbR-cfCD9CKy_ahCmsg,"""Nicky's Thai Kitchen""","""856 Western Ave""",Pittsburgh,4.0,361,Restaurants
PBSnhhjJ9X2uMRgx4QhTcw,"""Sirius Pizza""","""15115 Puritas Ave""",Cleveland,4.0,8,Restaurants
0pu_8knqw4Mt9tuVD_Qhbw,"""Goldsor Restaurant""","""550 Highway 7  E""",Richmond Hill,3.5,33,Restaurants
8GHYb_wgp2eYPHsNvWrOVQ,"""Arby's""","""15112 Pearl Rd""",Strongsville,2.0,5,Restaurants
_PY0kXAIO4TzSOhDApgb6Q,"""Mr Gyros""","""3510 W Bell Rd""",Glendale,3.0,13,Restaurants
J3pAkjiicmJzXRIEDZInEA,"""Panda Peng""","""840 boul le Corbusier""",Laval,3.5,6,Restaurants
-UV2tt3gy57-5a29paA_4w,"""Sub One Hoagie House""","""516 N Graham St""",Charlotte,4.5,41,Restaurants
zSZgK7UtuQQLCSEYTeADUg,"""Laksa""","""254 Spadina Avenue""",Toronto,2.0,4,Restaurants
sa1ZAswk7kEQfg9Mb6iQwQ,"""L'Unita""","""134 Avenue Road""",Toronto,4.5,89,Restaurants
01l8MH9tBK6GPvJQdMU1gw,"""Kaiseki Yu-zen Hashimoto""","""6 Garamond Court""",Toronto,4.5,18,Restaurants
e68THiw_OdrpkEtuCDiM_w,"""RibCage""","""10890 S Eastern Ave, Ste 108""",Henderson,4.0,27,Restaurants
BEFzTuJZ4i-Ai_Xkm29g6w,"""Rock Lobster""","""214 Augusta Avenue""",Toronto,3.0,4,Restaurants
q-3Q3t3RS4qiW51fDIEvyQ,"""New China Super Buffet""","""601 W Bell Rd""",Phoenix,2.5,88,Restaurants
J8GuDrqeLH1xMpSpeEixYA,"""Biscuits""","""1235 N Gilbert Rd""",Gilbert,4.0,239,Restaurants
wJnhUJCOYkncLPZAwaMffA,"""Room 112""","""112 S Tryon St""",Charlotte,3.5,228,Restaurants
OEzk5db-j7tVT1US14fQsg,"""Chuck E. Cheese's""","""2977 W Frye Rd""",Chandler,2.5,54,Restaurants
EY4xsGDe0euyusOfAb3Cwg,"""The Fresh Italian Eatery""","""42-109 McCaul Street""",Toronto,3.5,15,Restaurants
9i7Gz3xaa-gwh1Fi3q1_kA,"""BlueBlood Steakhouse""","""1 Austin Terrace""",Toronto,4.0,28,Restaurants
VNOz_tOw_Hz3FAJeEHb_yg,"""Pyaar India Restaurant""","""9350 W Sahara Ave, Ste 150""",Las Vegas,3.0,20,Restaurants
9k0kY4_NNu66MHYiruokjQ,"""Coffey Creek Cafe""","""1700 Center Park Dr""",Charlotte,3.0,11,Restaurants
DZN44_XFktITlIUec4H69w,"""Chicago Tasty Dogs""","""9711 S Eastern Ave""",Las Vegas,3.0,31,Restaurants
aBWyWwkxOgfVbEhz8dIQxw,"""The Kebab House""","""2977 Lakeshore Boulevard W""",Toronto,3.0,8,Restaurants
tCTMmTfqD1PD8_VDOgoB0w,"""Five Guys""","""865 York Mills Road""",Toronto,3.5,48,Restaurants
ftz3D_j4h_bEKcqwr9hEpg,"""Subway""","""7510 W Thomas Rd""",Phoenix,3.0,8,Restaurants
opwxvFwYTppE0JgfM4FBlw,"""Pumi Express""","""6565 S Fort Apache Rd""",Las Vegas,3.0,36,Restaurants
qpa8Y4VAMQKh8P5zqC5Y4g,"""Chick-fil-A""","""1620 Washington Rd""",Pittsburgh,4.0,22,Restaurants
hPUd4f1egKtHCRlsieH3Vg,"""Coffee and All That Jazz""","""72 Howard Park Avenue""",Toronto,3.5,18,Restaurants
1M0Mo_ctYMTH0CTKgv4RpQ,"""Chipotle Mexican Grill""","""5130 W Baseline Rd, Ste 105""",Laveen,3.0,36,Restaurants
bZ4LFSRJQHs9PRqOcrIXtg,"""Pizza Hut""","""1450 N Dysart Rd""",Avondale,1.5,12,Restaurants
NIPn7olHs6k3Svxy6DHUQA,"""Canyon Creek""","""255 Bass Pro Mills Drive""",Vaughan,3.0,32,Restaurants
qcmw9NdY-vAoU7En5uic1g,"""Jet's Pizza""","""5350 Mayfield Rd""",Lyndhurst,3.0,34,Restaurants
1mef9jhlwhL1f2jIX-AVQg,"""Tehran Restaurant""","""5065 Boulevard de Maisonneuve Ouest""",Montréal,3.5,34,Restaurants
-kTHAUKuzh7cFZjVAW55Ug,"""Chipotle Mexican Grill""","""16729 Lorain Ave""",Cleveland,2.5,37,Restaurants
3MNIAr6j3GewojjUvO7nDA,"""Porcello Cantina""","""125 Hawkview Boulevard""",Vaughan,4.5,12,Restaurants
c7ZTyqSG4v4ZVwK3vuDklQ,"""Ian's Pizza By The Slice""","""319 N Frances St""",Madison,4.0,170,Restaurants
Dz5NDfPpXcID1qJbEfre4g,"""Press Coffee""","""601 W Rio Salado Pkwy""",Tempe,4.5,50,Restaurants
nsfOIWfXpJVylXvryjEcNw,"""Schlotzsky's Deli""","""3825 E Washington Ave""",Madison,3.5,11,Restaurants
4nJWUXQqm8vxubgC_0AcCQ,"""Big Moe's Burgers""","""3517 Kennedy Road""",Scarborough,3.0,88,Restaurants
fnLiPkJL0ur4-pS99bgqGA,"""Grand Noodle""","""505 Highway 7 E, Unit 50-53""",Markham,3.5,79,Restaurants
H9ZYzsVPmjeV7lnQYx0MGg,"""Country Boys Restaurants""","""2330 W Camelback Rd""",Phoenix,3.5,42,Restaurants
1Df5WnLX3DqN6ymlhqznaQ,"""Roy's Restaurant""","""620 E Flamingo Rd""",Las Vegas,4.5,457,Restaurants
sLKpRaFns5Uqw1IEzK6obA,"""Z's Greek""","""4026 E Indian School Rd""",Phoenix,4.5,376,Restaurants
JzwewXUzR3c5ggTtEE5uMg,"""Extreme Pita""","""14825 Ballantyne Village Way, Ste 175""",Charlotte,3.0,30,Restaurants
ui99AtCcTZRCHEfNi1mYew,"""Jolly Ristorante & Pizzeria""","""9 Elm Row""",Edinburgh,3.5,23,Restaurants
sNbRod66ATPlK2SHLiMLWQ,"""Pancit Adobo""","""3275 W Ann Rd""",North Las Vegas,3.0,17,Restaurants
YrHVGQ8_Dcs5xCe78CvGmA,"""McDonald's""","""7200 Arroyo Crossing Pkwy""",Las Vegas,3.0,16,Restaurants
q0GL761jc3ia_nEDt7Nghw,"""Le Poké Bar""","""2153 Rue Crescent""",Montréal,3.5,74,Restaurants
UpSHAMogY9ubMGbuNAV5nw,"""Sushi Wa""","""7000 Bathurst Street, Unit C-7""",Vaughan,4.5,108,Restaurants
LrtP703Vy7mFJZCLPE49Ew,"""D & R Bagels""","""33561 Aurora Rd""",Solon,4.5,13,Restaurants
4KtHdcaZgJNZvbRgs5edKQ,"""The Fuzz Box""","""1246 Danforth Avenue""",Toronto,4.5,94,Restaurants
sT-KHTgJtjX0T5kESFDuUQ,"""Hungry Howie's Pizza""","""1707 Sardis Rd N""",Charlotte,3.0,16,Restaurants
5OZS7Sz7oX6XBL7KZE0G1Q,"""Jasmine Thai Cuisine""","""507 W Thomas Rd""",Phoenix,3.5,87,Restaurants
KI66pPHDwHP3ePUzxoGJkA,"""Thai""","""630 St. Clair Ave W""",Toronto,3.0,12,Restaurants
I_WWH2vYccjz-QxW3u1zJA,"""Hibachi Grill & Supreme Buffet""","""2929 N 75th Ave""",Phoenix,3.0,56,Restaurants
ZcNe9rEAZVObPKFwtM8XaA,"""Pupusería El Zunzal""","""2081 N Decatur Blvd""",Las Vegas,3.0,27,Restaurants
9vLGuYpCoV9Od2b7hoBPrg,"""Detroit Eatery""","""389 Danforth Ave""",Toronto,3.5,37,Restaurants
LkgqiRF3LaZCVQmDFC0AaA,"""Estrella Taqueria""","""4899 Yonge Street""",Toronto,2.0,28,Restaurants
